order_id,customer_id,product_id,order_date,gross_sales,cogs,discount_amount,refund_amount,ingestion_batch,loaded_at
ORD-011632,CUST-0547,PRD-011,2024-02-23 00:00:00,1844.81,1402.06,262.08,0.0,Batch_01,2024-02-23 02:00:00
ORD-011633,CUST-0547,PRD-005,2024-03-12 00:00:00,3873.58,2169.2,636.44,3873.58,Batch_01,2024-03-12 02:00:00
ORD-011634,CUST-0547,PRD-004,2024-04-10 00:00:00,6617.87,5228.12,1116.89,0.0,Batch_01,2024-04-10 02:00:00
ORD-011635,CUST-0547,PRD-006,2024-05-03 00:00:00,3383.15,1826.9,0.0,0.0,Batch_01,2024-05-03 02:00:00
ORD-011636,CUST-0547,PRD-010,2024-05-25 00:00:00,3622.05,1774.8,0.0,0.0,Batch_01,2024-05-25 02:00:00
ORD-011637,CUST-0547,PRD-006,2024-06-16 00:00:00,3383.15,1826.9,,,Batch_01,2024-06-16 02:00:00
ORD-011638,CUST-0548,PRD-020,2022-11-27 00:00:00,2858.48,1886.6,607.21,0.0,Batch_01,2022-11-27 02:00:00
ORD-011639,CUST-0548,PRD-001,2023-01-02 00:00:00,2114.3,1057.15,0.0,0.0,Batch_01,2023-01-02 02:00:00
ORD-011640,CUST-0548,PRD-001,2023-02-10 00:00:00,2114.3,1057.15,626.35,0.0,Batch_01,2023-02-10 02:00:00
ORD-011641,CUST-0548,PRD-003,2023-04-06 00:00:00,11239.68,6519.01,1428.38,0.0,Batch_01,2023-04-06 02:00:00
ORD-011642,CUST-0548,PRD-010,2023-06-13 00:00:00,3622.05,1774.8,647.0,,Batch_01,2023-06-13 02:00:00
ORD-011643,CUST-0548,PRD-004,2023-09-06 00:00:00,6617.87,5228.12,1018.25,0.0,Batch_01,2023-09-06 02:00:00
ORD-011644,CUST-0548,PRD-007,2024-01-06 00:00:00,6583.04,4081.48,1924.58,0.0,Batch_01,2024-01-06 02:00:00
ORD-011645,CUST-0548,PRD-013,2024-03-30 00:00:00,7161.66,5371.24,0.0,0.0,Batch_01,2024-03-30 02:00:00
ORD-011646,CUST-0549,PRD-004,2022-05-17 00:00:00,6617.87,5228.12,0.0,0.0,Batch_01,2022-05-17 02:00:00
ORD-011647,CUST-0549,PRD-006,2022-07-04 00:00:00,3383.15,1826.9,0.0,,Batch_01,2022-07-04 02:00:00
ORD-011648,CUST-0549,PRD-006,2022-08-26 00:00:00,3383.15,1826.9,0.0,0.0,Batch_01,2022-08-26 02:00:00
ORD-011649,CUST-0549,PRD-005,2022-09-25 00:00:00,3873.58,2169.2,0.0,0.0,Batch_01,2022-09-25 02:00:00
ORD-011650,CUST-0549,PRD-015,2022-10-27 00:00:00,9468.54,4355.53,0.0,0.0,Batch_01,2022-10-27 02:00:00
ORD-011651,CUST-0549,PRD-005,2022-12-05 00:00:00,3873.58,2169.2,0.0,0.0,Batch_01,2022-12-05 02:00:00
ORD-011652,CUST-0549,PRD-002,2023-01-18 00:00:00,3736.56,1905.65,0.0,0.0,Batch_01,2023-01-18 02:00:00
ORD-011653,CUST-0549,PRD-001,2023-02-26 00:00:00,2114.3,1057.15,0.0,0.0,Batch_01,2023-02-26 02:00:00
ORD-011654,CUST-0549,PRD-012,2023-04-03 00:00:00,9254.03,4441.93,0.0,0.0,Batch_01,2023-04-03 02:00:00
ORD-011655,CUST-0549,PRD-009,2023-05-14 00:00:00,10623.02,7011.19,0.0,0.0,Batch_01,2023-05-14 02:00:00
ORD-011656,CUST-0549,PRD-010,2023-06-22 00:00:00,3622.05,1774.8,0.0,0.0,Batch_01,2023-06-22 02:00:00
ORD-011657,CUST-0549,PRD-020,2023-07-22 00:00:00,2858.48,1886.6,0.0,0.0,Batch_01,2023-07-22 02:00:00
ORD-011658,CUST-0549,PRD-020,2023-08-12 00:00:00,2858.48,1886.6,0.0,0.0,Batch_01,2023-08-12 02:00:00
ORD-011659,CUST-0549,PRD-011,2023-09-18 00:00:00,1844.81,1402.06,0.0,0.0,Batch_01,2023-09-18 02:00:00
ORD-011660,CUST-0549,PRD-020,2023-10-30 00:00:00,2858.48,1886.6,0.0,0.0,Batch_01,2023-10-30 02:00:00
ORD-011661,CUST-0549,PRD-007,2023-12-06 00:00:00,6583.04,4081.48,0.0,0.0,Batch_01,2023-12-06 02:00:00
ORD-011662,CUST-0549,PRD-019,2024-01-09 00:00:00,4530.62,2491.84,0.0,,Batch_01,2024-01-09 02:00:00
ORD-011663,CUST-0549,PRD-001,2024-02-27 00:00:00,2114.3,,0.0,0.0,Batch_01,2024-02-27 02:00:00
ORD-011664,CUST-0549,PRD-009,2024-04-19 00:00:00,10623.02,7011.19,0.0,0.0,Batch_01,2024-04-19 02:00:00
ORD-011665,CUST-0549,PRD-017,2024-06-06 00:00:00,3804.52,2587.07,0.0,0.0,Batch_01,2024-06-06 02:00:00
ORD-011666,CUST-0550,PRD-015,2023-02-04 00:00:00,9468.54,4355.53,1614.1,0.0,Batch_01,2023-02-04 02:00:00
ORD-011667,CUST-0550,PRD-012,2023-03-16 00:00:00,9254.03,4441.93,0.0,9254.03,Batch_01,2023-03-16 02:00:00
ORD-011668,CUST-0550,PRD-003,2023-05-03 00:00:00,11239.68,6519.01,0.0,11239.68,Batch_01,2023-05-03 02:00:00
ORD-011669,CUST-0550,PRD-017,2023-05-30 00:00:00,3804.52,2587.07,0.0,,Batch_01,2023-05-30 02:00:00
ORD-011670,CUST-0550,PRD-011,2023-07-16 00:00:00,1844.81,,486.39,0.0,Batch_01,2023-07-16 02:00:00
ORD-011671,CUST-0550,PRD-006,2023-08-22 00:00:00,3383.15,1826.9,789.19,0.0,Batch_01,2023-08-22 02:00:00
ORD-011672,CUST-0550,PRD-017,2023-10-01 00:00:00,3804.52,2587.07,0.0,0.0,Batch_01,2023-10-01 02:00:00
ORD-011673,CUST-0550,PRD-003,2023-11-05 00:00:00,11239.68,6519.01,0.0,0.0,Batch_01,2023-11-05 02:00:00
ORD-011674,CUST-0550,PRD-019,2023-12-23 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2023-12-23 02:00:00
ORD-011675,CUST-0550,PRD-014,2024-01-14 00:00:00,1642.6,1116.97,0.0,0.0,Batch_01,2024-01-14 02:00:00
ORD-011676,CUST-0550,PRD-020,2024-03-05 00:00:00,2858.48,1886.6,0.0,0.0,Batch_01,2024-03-05 02:00:00
ORD-011677,CUST-0550,PRD-002,2024-04-04 00:00:00,3736.56,1905.65,765.61,3736.56,Batch_01,2024-04-04 02:00:00
ORD-011678,CUST-0550,PRD-008,2024-05-19 00:00:00,12236.74,9789.39,0.0,0.0,Batch_01,2024-05-19 02:00:00
ORD-011679,CUST-0551,PRD-007,2022-07-26 00:00:00,6583.04,4081.48,0.0,0.0,Batch_01,2022-07-26 02:00:00
ORD-011680,CUST-0551,PRD-005,2022-08-09 00:00:00,3873.58,2169.2,0.0,0.0,Batch_01,2022-08-09 02:00:00
ORD-011681,CUST-0551,PRD-016,2022-08-31 00:00:00,3288.18,2531.9,399.81,0.0,Batch_01,2022-08-31 02:00:00
ORD-011682,CUST-0551,PRD-002,2022-09-21 00:00:00,3736.56,1905.65,0.0,3736.56,Batch_01,2022-09-21 02:00:00
ORD-011683,CUST-0551,PRD-007,2022-11-03 00:00:00,6583.04,4081.48,0.0,0.0,Batch_01,2022-11-03 02:00:00
ORD-011684,CUST-0551,PRD-013,2022-11-30 00:00:00,7161.66,5371.24,0.0,0.0,Batch_01,2022-11-30 02:00:00
ORD-011685,CUST-0551,PRD-014,2022-12-31 00:00:00,1642.6,1116.97,0.0,0.0,Batch_01,2022-12-31 02:00:00
ORD-011686,CUST-0551,PRD-009,2023-02-03 00:00:00,10623.02,7011.19,0.0,0.0,Batch_01,2023-02-03 02:00:00
ORD-011687,CUST-0551,PRD-014,2023-03-31 00:00:00,1642.6,1116.97,0.0,0.0,Batch_01,2023-03-31 02:00:00
ORD-011688,CUST-0551,PRD-003,2023-05-23 00:00:00,11239.68,6519.01,0.0,0.0,Batch_01,2023-05-23 02:00:00
ORD-011689,CUST-0551,PRD-011,2023-07-08 00:00:00,1844.81,1402.06,0.0,0.0,Batch_01,2023-07-08 02:00:00
ORD-011690,CUST-0551,PRD-004,2023-09-25 00:00:00,6617.87,5228.12,0.0,6617.87,Batch_01,2023-09-25 02:00:00
ORD-011691,CUST-0551,PRD-006,2023-12-16 00:00:00,3383.15,1826.9,962.52,0.0,Batch_01,2023-12-16 02:00:00
ORD-011692,CUST-0551,PRD-001,2024-03-10 00:00:00,2114.3,1057.15,0.0,0.0,Batch_01,2024-03-10 02:00:00
ORD-011693,CUST-0551,PRD-001,2024-06-09 00:00:00,2114.3,1057.15,0.0,0.0,Batch_01,2024-06-09 02:00:00
ORD-011694,CUST-0552,PRD-007,2023-05-28 00:00:00,6583.04,4081.48,0.0,0.0,Batch_01,2023-05-28 02:00:00
ORD-011695,CUST-0552,PRD-010,2023-06-28 00:00:00,3622.05,1774.8,0.0,0.0,Batch_01,2023-06-28 02:00:00
ORD-011696,CUST-0552,PRD-019,2023-07-29 00:00:00,4530.62,2491.84,0.0,4530.62,Batch_01,2023-07-29 02:00:00
ORD-011697,CUST-0552,PRD-011,2023-09-17 00:00:00,1844.81,1402.06,0.0,0.0,Batch_01,2023-09-17 02:00:00
ORD-011698,CUST-0552,PRD-012,2023-11-09 00:00:00,9254.03,4441.93,0.0,9254.03,Batch_01,2023-11-09 02:00:00
ORD-011699,CUST-0552,PRD-015,2023-12-12 00:00:00,9468.54,4355.53,0.0,0.0,Batch_01,2023-12-12 02:00:00
ORD-011700,CUST-0552,PRD-013,2024-01-28 00:00:00,7161.66,5371.24,0.0,0.0,Batch_01,2024-01-28 02:00:00
ORD-011701,CUST-0552,PRD-005,2024-02-28 00:00:00,3873.58,2169.2,0.0,0.0,Batch_01,2024-02-28 02:00:00
ORD-011702,CUST-0552,PRD-005,2024-04-05 00:00:00,3873.58,2169.2,0.0,0.0,Batch_01,2024-04-05 02:00:00
ORD-011703,CUST-0552,PRD-001,2024-05-11 00:00:00,2114.3,1057.15,0.0,0.0,Batch_01,2024-05-11 02:00:00
ORD-011704,CUST-0552,PRD-012,2024-06-10 00:00:00,9254.03,4441.93,0.0,0.0,Batch_01,2024-06-10 02:00:00
ORD-011705,CUST-0553,PRD-013,2022-09-18 00:00:00,7161.66,5371.24,1458.73,0.0,Batch_01,2022-09-18 02:00:00
ORD-011706,CUST-0553,PRD-017,2022-10-17 00:00:00,3804.52,2587.07,0.0,,Batch_01,2022-10-17 02:00:00
ORD-011707,CUST-0553,PRD-012,2022-11-14 00:00:00,9254.03,4441.93,0.0,0.0,Batch_01,2022-11-14 02:00:00
ORD-011708,CUST-0553,PRD-010,2022-12-18 00:00:00,3622.05,1774.8,900.85,0.0,Batch_01,2022-12-18 02:00:00
ORD-011709,CUST-0553,PRD-012,2023-01-17 00:00:00,9254.03,4441.93,1251.96,0.0,Batch_01,2023-01-17 02:00:00
ORD-011710,CUST-0553,PRD-010,2023-02-13 00:00:00,3622.05,1774.8,0.0,0.0,Batch_01,2023-02-13 02:00:00
ORD-011711,CUST-0553,PRD-012,2023-03-28 00:00:00,9254.03,4441.93,0.0,,Batch_01,2023-03-28 02:00:00
ORD-011712,CUST-0553,PRD-018,2023-04-30 00:00:00,12902.11,5805.95,1752.47,0.0,Batch_01,2023-04-30 02:00:00
ORD-011713,CUST-0553,PRD-006,2023-06-04 00:00:00,3383.15,1826.9,407.79,0.0,Batch_01,2023-06-04 02:00:00
ORD-011714,CUST-0553,PRD-009,2023-07-02 00:00:00,10623.02,7011.19,0.0,0.0,Batch_01,2023-07-02 02:00:00
ORD-011715,CUST-0553,PRD-016,2023-07-28 00:00:00,3288.18,2531.9,0.0,0.0,Batch_01,2023-07-28 02:00:00
ORD-011716,CUST-0553,PRD-010,2023-09-04 00:00:00,3622.05,1774.8,1016.18,3622.05,Batch_01,2023-09-04 02:00:00
ORD-011717,CUST-0553,PRD-011,2023-10-08 00:00:00,1844.81,1402.06,539.53,1844.81,Batch_01,2023-10-08 02:00:00
ORD-011718,CUST-0553,PRD-013,2023-11-12 00:00:00,7161.66,5371.24,,0.0,Batch_01,2023-11-12 02:00:00
ORD-011719,CUST-0553,PRD-011,2023-12-11 00:00:00,1844.81,1402.06,,0.0,Batch_01,2023-12-11 02:00:00
ORD-011720,CUST-0553,PRD-010,2024-01-10 00:00:00,3622.05,1774.8,0.0,0.0,Batch_01,2024-01-10 02:00:00
ORD-011721,CUST-0553,PRD-011,2024-02-12 00:00:00,1844.81,,0.0,0.0,Batch_01,2024-02-12 02:00:00
ORD-011722,CUST-0553,PRD-018,2024-03-10 00:00:00,12902.11,5805.95,,0.0,Batch_01,2024-03-10 02:00:00
ORD-011723,CUST-0553,PRD-019,2024-04-15 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2024-04-15 02:00:00
ORD-011724,CUST-0553,PRD-012,2024-05-17 00:00:00,9254.03,4441.93,1204.41,0.0,Batch_01,2024-05-17 02:00:00
ORD-011725,CUST-0553,PRD-015,2024-06-24 00:00:00,9468.54,4355.53,2230.81,0.0,Batch_01,2024-06-24 02:00:00
ORD-011726,CUST-0554,PRD-003,2023-03-25 00:00:00,11239.68,6519.01,0.0,0.0,Batch_01,2023-03-25 02:00:00
ORD-011727,CUST-0554,PRD-006,2023-04-17 00:00:00,3383.15,1826.9,0.0,0.0,Batch_01,2023-04-17 02:00:00
ORD-011728,CUST-0554,PRD-012,2023-05-05 00:00:00,9254.03,4441.93,0.0,0.0,Batch_01,2023-05-05 02:00:00
ORD-011729,CUST-0554,PRD-014,2023-05-23 00:00:00,1642.6,1116.97,0.0,0.0,Batch_01,2023-05-23 02:00:00
ORD-011730,CUST-0554,PRD-018,2023-06-20 00:00:00,12902.11,5805.95,3570.33,0.0,Batch_01,2023-06-20 02:00:00
ORD-011731,CUST-0554,PRD-002,2023-07-11 00:00:00,3736.56,1905.65,0.0,0.0,Batch_01,2023-07-11 02:00:00
ORD-011732,CUST-0554,PRD-004,2023-07-25 00:00:00,6617.87,5228.12,0.0,0.0,Batch_01,2023-07-25 02:00:00
ORD-011733,CUST-0554,PRD-017,2023-08-16 00:00:00,3804.52,2587.07,0.0,0.0,Batch_01,2023-08-16 02:00:00
ORD-011734,CUST-0554,PRD-012,2023-09-06 00:00:00,9254.03,4441.93,0.0,0.0,Batch_01,2023-09-06 02:00:00
ORD-011735,CUST-0554,PRD-008,2023-10-01 00:00:00,12236.74,9789.39,0.0,0.0,Batch_01,2023-10-01 02:00:00
ORD-011736,CUST-0554,PRD-007,2023-10-31 00:00:00,6583.04,4081.48,1008.97,0.0,Batch_01,2023-10-31 02:00:00
ORD-011737,CUST-0554,PRD-007,2023-11-17 00:00:00,6583.04,4081.48,0.0,,Batch_01,2023-11-17 02:00:00
ORD-011738,CUST-0554,PRD-011,2023-12-10 00:00:00,1844.81,1402.06,,0.0,Batch_01,2023-12-10 02:00:00
ORD-011739,CUST-0554,PRD-009,2024-01-09 00:00:00,10623.02,7011.19,0.0,0.0,Batch_01,2024-01-09 02:00:00
ORD-011740,CUST-0554,PRD-011,2024-02-03 00:00:00,1844.81,1402.06,0.0,0.0,Batch_01,2024-02-03 02:00:00
ORD-011741,CUST-0554,PRD-005,2024-02-29 00:00:00,3873.58,2169.2,0.0,0.0,Batch_01,2024-02-29 02:00:00
ORD-011742,CUST-0554,PRD-009,2024-03-27 00:00:00,10623.02,7011.19,0.0,0.0,Batch_01,2024-03-27 02:00:00
ORD-011743,CUST-0554,PRD-019,2024-04-21 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2024-04-21 02:00:00
ORD-011744,CUST-0554,PRD-005,2024-05-10 00:00:00,3873.58,,0.0,0.0,Batch_01,2024-05-10 02:00:00
ORD-011745,CUST-0554,PRD-019,2024-05-25 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2024-05-25 02:00:00
ORD-011746,CUST-0554,PRD-009,2024-06-23 00:00:00,10623.02,7011.19,0.0,0.0,Batch_01,2024-06-23 02:00:00
ORD-011747,CUST-0555,PRD-017,2022-12-23 00:00:00,3804.52,2587.07,,0.0,Batch_01,2022-12-23 02:00:00
ORD-011748,CUST-0555,PRD-007,2023-01-18 00:00:00,6583.04,4081.48,0.0,0.0,Batch_01,2023-01-18 02:00:00
ORD-011749,CUST-0555,PRD-002,2023-02-11 00:00:00,3736.56,1905.65,0.0,0.0,Batch_01,2023-02-11 02:00:00
ORD-011750,CUST-0555,PRD-014,2023-03-07 00:00:00,1642.6,1116.97,0.0,0.0,Batch_01,2023-03-07 02:00:00
ORD-011751,CUST-0555,PRD-013,2023-04-11 00:00:00,7161.66,5371.24,0.0,0.0,Batch_01,2023-04-11 02:00:00
ORD-011752,CUST-0555,PRD-019,2023-05-05 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2023-05-05 02:00:00
ORD-011753,CUST-0555,PRD-009,2023-06-03 00:00:00,10623.02,7011.19,0.0,0.0,Batch_01,2023-06-03 02:00:00
ORD-011754,CUST-0555,PRD-020,2023-07-06 00:00:00,2858.48,1886.6,0.0,0.0,Batch_01,2023-07-06 02:00:00
ORD-011755,CUST-0555,PRD-017,2023-07-31 00:00:00,3804.52,2587.07,0.0,0.0,Batch_01,2023-07-31 02:00:00
ORD-011756,CUST-0555,PRD-013,2023-08-24 00:00:00,7161.66,5371.24,0.0,0.0,Batch_01,2023-08-24 02:00:00
ORD-011757,CUST-0555,PRD-002,2023-09-29 00:00:00,3736.56,1905.65,0.0,0.0,Batch_01,2023-09-29 02:00:00
ORD-011758,CUST-0555,PRD-017,2023-10-23 00:00:00,3804.52,2587.07,0.0,,Batch_01,2023-10-23 02:00:00
ORD-011759,CUST-0555,PRD-008,2023-11-16 00:00:00,12236.74,9789.39,0.0,0.0,Batch_01,2023-11-16 02:00:00
ORD-011760,CUST-0555,PRD-013,2023-12-05 00:00:00,7161.66,5371.24,0.0,0.0,Batch_01,2023-12-05 02:00:00
ORD-011761,CUST-0555,PRD-008,2023-12-27 00:00:00,12236.74,9789.39,0.0,,Batch_01,2023-12-27 02:00:00
ORD-011762,CUST-0555,PRD-019,2024-01-18 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2024-01-18 02:00:00
ORD-011763,CUST-0555,PRD-019,2024-02-19 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2024-02-19 02:00:00
ORD-011764,CUST-0555,PRD-015,2024-03-12 00:00:00,9468.54,4355.53,0.0,0.0,Batch_01,2024-03-12 02:00:00
ORD-011765,CUST-0555,PRD-015,2024-04-08 00:00:00,9468.54,4355.53,0.0,0.0,Batch_01,2024-04-08 02:00:00
ORD-011766,CUST-0555,PRD-005,2024-05-02 00:00:00,3873.58,2169.2,0.0,0.0,Batch_01,2024-05-02 02:00:00
ORD-011767,CUST-0555,PRD-003,2024-06-01 00:00:00,11239.68,6519.01,0.0,0.0,Batch_01,2024-06-01 02:00:00
ORD-011768,CUST-0556,PRD-006,2022-09-06 00:00:00,3383.15,1826.9,0.0,,Batch_01,2022-09-06 02:00:00
ORD-011769,CUST-0556,PRD-020,2022-10-01 00:00:00,2858.48,1886.6,,0.0,Batch_01,2022-10-01 02:00:00
ORD-011770,CUST-0556,PRD-013,2022-10-23 00:00:00,7161.66,5371.24,924.77,0.0,Batch_01,2022-10-23 02:00:00
ORD-011771,CUST-0556,PRD-019,2022-11-06 00:00:00,4530.62,2491.84,473.32,0.0,Batch_01,2022-11-06 02:00:00
ORD-011772,CUST-0556,PRD-012,2022-12-05 00:00:00,9254.03,4441.93,0.0,9254.03,Batch_01,2022-12-05 02:00:00
ORD-011773,CUST-0556,PRD-020,2023-01-04 00:00:00,2858.48,1886.6,586.8,0.0,Batch_01,2023-01-04 02:00:00
ORD-011774,CUST-0556,PRD-005,2023-02-06 00:00:00,3873.58,2169.2,0.0,0.0,Batch_01,2023-02-06 02:00:00
ORD-011775,CUST-0556,PRD-016,2023-03-04 00:00:00,3288.18,2531.9,714.23,0.0,Batch_01,2023-03-04 02:00:00
ORD-011776,CUST-0556,PRD-016,2023-04-05 00:00:00,3288.18,2531.9,0.0,0.0,Batch_01,2023-04-05 02:00:00
ORD-011777,CUST-0556,PRD-006,2023-04-23 00:00:00,3383.15,1826.9,0.0,0.0,Batch_01,2023-04-23 02:00:00
ORD-011778,CUST-0556,PRD-005,2023-05-13 00:00:00,3873.58,2169.2,0.0,0.0,Batch_01,2023-05-13 02:00:00
ORD-011779,CUST-0556,PRD-004,2023-06-04 00:00:00,6617.87,5228.12,1636.62,0.0,Batch_01,2023-06-04 02:00:00
ORD-011780,CUST-0556,PRD-013,2023-07-07 00:00:00,7161.66,5371.24,0.0,0.0,Batch_01,2023-07-07 02:00:00
ORD-011781,CUST-0556,PRD-016,2023-08-01 00:00:00,3288.18,,0.0,0.0,Batch_01,2023-08-01 02:00:00
ORD-011782,CUST-0556,PRD-015,2023-08-28 00:00:00,9468.54,4355.53,0.0,0.0,Batch_01,2023-08-28 02:00:00
ORD-011783,CUST-0556,PRD-005,2023-09-21 00:00:00,3873.58,2169.2,,0.0,Batch_01,2023-09-21 02:00:00
ORD-011784,CUST-0556,PRD-001,2023-10-19 00:00:00,2114.3,1057.15,291.44,0.0,Batch_01,2023-10-19 02:00:00
ORD-011785,CUST-0556,PRD-012,2023-11-16 00:00:00,9254.03,4441.93,1380.67,0.0,Batch_01,2023-11-16 02:00:00
ORD-011786,CUST-0556,PRD-013,2023-12-29 00:00:00,7161.66,5371.24,2074.61,0.0,Batch_01,2023-12-29 02:00:00
ORD-011787,CUST-0556,PRD-007,2024-01-24 00:00:00,6583.04,4081.48,0.0,0.0,Batch_01,2024-01-24 02:00:00
ORD-011788,CUST-0556,PRD-020,2024-02-16 00:00:00,2858.48,1886.6,0.0,0.0,Batch_01,2024-02-16 02:00:00
ORD-011789,CUST-0556,PRD-007,2024-03-10 00:00:00,6583.04,4081.48,0.0,0.0,Batch_01,2024-03-10 02:00:00
ORD-011790,CUST-0556,PRD-014,2024-04-09 00:00:00,1642.6,1116.97,430.9,0.0,Batch_01,2024-04-09 02:00:00
ORD-011791,CUST-0556,PRD-001,2024-05-01 00:00:00,2114.3,1057.15,0.0,0.0,Batch_01,2024-05-01 02:00:00
ORD-011792,CUST-0556,PRD-014,2024-05-23 00:00:00,1642.6,1116.97,0.0,0.0,Batch_01,2024-05-23 02:00:00
ORD-011793,CUST-0556,PRD-014,2024-06-24 00:00:00,1642.6,1116.97,0.0,0.0,Batch_01,2024-06-24 02:00:00
ORD-011794,CUST-0557,PRD-017,2022-10-09 00:00:00,3804.52,2587.07,0.0,3804.52,Batch_01,2022-10-09 02:00:00
ORD-011795,CUST-0557,PRD-008,2022-11-15 00:00:00,12236.74,9789.39,0.0,0.0,Batch_01,2022-11-15 02:00:00
ORD-011796,CUST-0557,PRD-007,2022-12-27 00:00:00,6583.04,4081.48,0.0,0.0,Batch_01,2022-12-27 02:00:00
ORD-011797,CUST-0557,PRD-002,2023-02-14 00:00:00,3736.56,1905.65,0.0,0.0,Batch_01,2023-02-14 02:00:00
ORD-011798,CUST-0557,PRD-013,2023-04-23 00:00:00,7161.66,5371.24,0.0,0.0,Batch_01,2023-04-23 02:00:00
ORD-011799,CUST-0557,PRD-004,2023-07-13 00:00:00,6617.87,5228.12,0.0,0.0,Batch_01,2023-07-13 02:00:00
ORD-011800,CUST-0557,PRD-002,2023-10-26 00:00:00,3736.56,1905.65,0.0,0.0,Batch_01,2023-10-26 02:00:00
ORD-011801,CUST-0557,PRD-020,2023-12-17 00:00:00,2858.48,1886.6,0.0,0.0,Batch_01,2023-12-17 02:00:00
ORD-011802,CUST-0557,PRD-004,2024-03-17 00:00:00,6617.87,5228.12,0.0,0.0,Batch_01,2024-03-17 02:00:00
ORD-011803,CUST-0558,PRD-004,2022-03-09 00:00:00,6617.87,5228.12,874.09,0.0,Batch_01,2022-03-09 02:00:00
ORD-011804,CUST-0558,PRD-010,2022-05-28 00:00:00,3622.05,1774.8,0.0,0.0,Batch_01,2022-05-28 02:00:00
ORD-011805,CUST-0558,PRD-003,2022-08-21 00:00:00,11239.68,6519.01,2976.59,0.0,Batch_01,2022-08-21 02:00:00
ORD-011806,CUST-0559,PRD-006,2023-02-26 00:00:00,3383.15,1826.9,930.02,0.0,Batch_01,2023-02-26 02:00:00
ORD-011807,CUST-0559,PRD-012,2023-03-28 00:00:00,9254.03,4441.93,0.0,9254.03,Batch_01,2023-03-28 02:00:00
ORD-011808,CUST-0559,PRD-001,2023-05-07 00:00:00,2114.3,1057.15,0.0,2114.3,Batch_01,2023-05-07 02:00:00
ORD-011809,CUST-0559,PRD-019,2023-06-23 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2023-06-23 02:00:00
ORD-011810,CUST-0559,PRD-013,2023-07-25 00:00:00,7161.66,5371.24,0.0,0.0,Batch_01,2023-07-25 02:00:00
ORD-011811,CUST-0559,PRD-015,2023-09-12 00:00:00,9468.54,4355.53,0.0,0.0,Batch_01,2023-09-12 02:00:00
ORD-011812,CUST-0559,PRD-018,2023-11-02 00:00:00,12902.11,5805.95,0.0,0.0,Batch_01,2023-11-02 02:00:00
ORD-011813,CUST-0559,PRD-007,2023-12-25 00:00:00,6583.04,4081.48,0.0,,Batch_01,2023-12-25 02:00:00
ORD-011814,CUST-0559,PRD-004,2024-02-01 00:00:00,6617.87,5228.12,0.0,6617.87,Batch_01,2024-02-01 02:00:00
ORD-011815,CUST-0559,PRD-015,2024-03-10 00:00:00,9468.54,4355.53,2156.95,0.0,Batch_01,2024-03-10 02:00:00
ORD-011816,CUST-0559,PRD-010,2024-04-15 00:00:00,3622.05,1774.8,0.0,,Batch_01,2024-04-15 02:00:00
ORD-011817,CUST-0559,PRD-008,2024-05-19 00:00:00,12236.74,9789.39,0.0,0.0,Batch_01,2024-05-19 02:00:00
ORD-011818,CUST-0559,PRD-014,2024-06-26 00:00:00,1642.6,1116.97,224.02,0.0,Batch_01,2024-06-26 02:00:00
ORD-011819,CUST-0560,PRD-014,2022-12-05 00:00:00,1642.6,1116.97,165.73,0.0,Batch_01,2022-12-05 02:00:00
ORD-011820,CUST-0560,PRD-014,2022-12-21 00:00:00,1642.6,1116.97,0.0,0.0,Batch_01,2022-12-21 02:00:00
ORD-011821,CUST-0560,PRD-018,2023-01-10 00:00:00,12902.11,5805.95,0.0,0.0,Batch_01,2023-01-10 02:00:00
ORD-011822,CUST-0560,PRD-019,2023-01-31 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2023-01-31 02:00:00
ORD-011823,CUST-0560,PRD-018,2023-02-19 00:00:00,12902.11,5805.95,0.0,,Batch_01,2023-02-19 02:00:00
ORD-011824,CUST-0560,PRD-010,2023-03-10 00:00:00,3622.05,,0.0,0.0,Batch_01,2023-03-10 02:00:00
ORD-011825,CUST-0560,PRD-003,2023-04-04 00:00:00,11239.68,6519.01,0.0,0.0,Batch_01,2023-04-04 02:00:00
ORD-011826,CUST-0560,PRD-012,2023-04-26 00:00:00,9254.03,4441.93,0.0,0.0,Batch_01,2023-04-26 02:00:00
ORD-011827,CUST-0560,PRD-002,2023-05-20 00:00:00,3736.56,1905.65,,0.0,Batch_01,2023-05-20 02:00:00
ORD-011828,CUST-0560,PRD-003,2023-06-01 00:00:00,11239.68,6519.01,0.0,0.0,Batch_01,2023-06-01 02:00:00
ORD-011829,CUST-0560,PRD-004,2023-06-20 00:00:00,6617.87,5228.12,0.0,0.0,Batch_01,2023-06-20 02:00:00
ORD-011830,CUST-0560,PRD-003,2023-07-02 00:00:00,11239.68,6519.01,0.0,0.0,Batch_01,2023-07-02 02:00:00
ORD-011831,CUST-0560,PRD-003,2023-07-19 00:00:00,11239.68,6519.01,,0.0,Batch_01,2023-07-19 02:00:00
