ticket_id,customer_id,order_id,ticket_date,resolution_cost
TKT-00738,CUST-0313,ORD-006851,2023-01-15 00:00:00,150.0
TKT-00739,CUST-0313,ORD-006852,2023-01-31 00:00:00,150.0
TKT-00740,CUST-0313,ORD-006856,2023-03-16 00:00:00,400.0
TKT-00741,CUST-0313,ORD-006860,2023-05-16 00:00:00,400.0
TKT-00742,CUST-0313,ORD-006866,2023-08-08 00:00:00,150.0
TKT-00743,CUST-0313,ORD-006874,2023-12-12 00:00:00,150.0
TKT-00744,CUST-0313,ORD-006879,2024-02-17 00:00:00,400.0
TKT-00745,CUST-0313,ORD-006884,2024-05-05 00:00:00,150.0
TKT-00746,CUST-0313,ORD-006886,2024-05-31 00:00:00,400.0
TKT-00747,CUST-0313,ORD-006888,2024-06-28 00:00:00,150.0
TKT-00748,CUST-0314,ORD-006891,2022-10-20 00:00:00,400.0
TKT-00749,CUST-0315,ORD-006917,2023-01-03 00:00:00,400.0
TKT-00750,CUST-0316,ORD-006925,2022-09-27 00:00:00,150.0
TKT-00751,CUST-0316,ORD-006930,2023-03-25 00:00:00,150.0
TKT-00752,CUST-0316,ORD-006932,2023-05-19 00:00:00,400.0
TKT-00753,CUST-0316,ORD-006939,2024-01-22 00:00:00,150.0
TKT-00754,CUST-0316,ORD-006940,2024-03-07 00:00:00,400.0
TKT-00755,CUST-0317,ORD-006945,2023-03-10 00:00:00,150.0
TKT-00756,CUST-0317,ORD-006948,2023-08-09 00:00:00,400.0
TKT-00757,CUST-0319,ORD-006970,2023-04-24 00:00:00,400.0
TKT-00758,CUST-0319,ORD-006971,2023-05-16 00:00:00,
TKT-00759,CUST-0319,ORD-006975,2023-08-23 00:00:00,150.0
TKT-00760,CUST-0319,ORD-006980,2024-04-28 00:00:00,400.0
TKT-00761,CUST-0320,ORD-006985,2022-11-18 00:00:00,400.0
TKT-00762,CUST-0320,ORD-007011,2024-03-03 00:00:00,150.0
TKT-00763,CUST-0321,ORD-007026,2023-09-11 00:00:00,150.0
TKT-00764,CUST-0321,ORD-007028,2023-10-19 00:00:00,150.0
TKT-00765,CUST-0321,ORD-007041,2024-06-08 00:00:00,150.0
TKT-00766,CUST-0322,ORD-007044,2023-05-15 00:00:00,150.0
TKT-00767,CUST-0323,ORD-007050,2022-07-17 00:00:00,400.0
TKT-00768,CUST-0323,ORD-007052,2022-11-15 00:00:00,150.0
TKT-00769,CUST-0323,ORD-007053,2023-01-26 00:00:00,400.0
TKT-00770,CUST-0325,ORD-007077,2022-11-25 00:00:00,150.0
TKT-00771,CUST-0325,ORD-007078,2022-12-11 00:00:00,150.0
TKT-00772,CUST-0325,ORD-007079,2022-12-28 00:00:00,150.0
TKT-00773,CUST-0325,ORD-007087,2023-08-20 00:00:00,150.0
TKT-00774,CUST-0325,ORD-007096,2024-04-12 00:00:00,150.0
TKT-00775,CUST-0325,ORD-007097,2024-05-07 00:00:00,400.0
TKT-00776,CUST-0327,ORD-007119,2023-11-19 00:00:00,150.0
TKT-00777,CUST-0327,ORD-007122,2024-03-05 00:00:00,150.0
TKT-00778,CUST-0330,ORD-007163,2023-02-23 00:00:00,150.0
TKT-00779,CUST-0330,ORD-007168,2023-03-26 00:00:00,
TKT-00780,CUST-0330,ORD-007173,2023-04-23 00:00:00,400.0
TKT-00781,CUST-0330,ORD-007186,2023-07-17 00:00:00,150.0
TKT-00782,CUST-0330,ORD-007187,2023-07-22 00:00:00,150.0
TKT-00783,CUST-0330,ORD-007203,2023-11-01 00:00:00,400.0
TKT-00784,CUST-0330,ORD-007211,2023-12-27 00:00:00,150.0
TKT-00785,CUST-0330,ORD-007213,2024-01-06 00:00:00,150.0
TKT-00786,CUST-0330,ORD-007219,2024-02-18 00:00:00,150.0
TKT-00787,CUST-0330,ORD-007224,2024-03-18 00:00:00,150.0
TKT-00788,CUST-0330,ORD-007234,2024-05-21 00:00:00,150.0
TKT-00789,CUST-0330,ORD-007240,2024-06-26 00:00:00,400.0
TKT-00790,CUST-0333,ORD-007281,2024-03-28 00:00:00,400.0
TKT-00791,CUST-0334,ORD-007291,2022-12-10 00:00:00,150.0
TKT-00792,CUST-0334,ORD-007292,2022-12-20 00:00:00,150.0
TKT-00793,CUST-0334,ORD-007293,2022-12-27 00:00:00,150.0
TKT-00794,CUST-0334,ORD-007295,2023-01-14 00:00:00,400.0
TKT-00795,CUST-0334,ORD-007297,2023-01-29 00:00:00,150.0
TKT-00796,CUST-0334,ORD-007302,2023-03-16 00:00:00,400.0
TKT-00797,CUST-0334,ORD-007304,2023-03-27 00:00:00,150.0
TKT-00798,CUST-0334,ORD-007311,2023-05-16 00:00:00,150.0
TKT-00799,CUST-0334,ORD-007316,2023-06-19 00:00:00,150.0
TKT-00800,CUST-0334,ORD-007317,2023-06-30 00:00:00,150.0
TKT-00801,CUST-0334,ORD-007329,2023-09-24 00:00:00,150.0
TKT-00802,CUST-0334,ORD-007331,2023-10-14 00:00:00,150.0
TKT-00803,CUST-0334,ORD-007337,2023-11-18 00:00:00,150.0
TKT-00804,CUST-0334,ORD-007346,2024-01-19 00:00:00,150.0
TKT-00805,CUST-0334,ORD-007359,2024-04-30 00:00:00,400.0
TKT-00806,CUST-0337,ORD-007384,2022-06-28 00:00:00,150.0
TKT-00807,CUST-0340,ORD-007459,2022-10-09 00:00:00,150.0
TKT-00808,CUST-0340,ORD-007462,2023-02-07 00:00:00,150.0
TKT-00809,CUST-0340,ORD-007473,2024-02-13 00:00:00,400.0
TKT-00810,CUST-0341,ORD-007487,2022-12-22 00:00:00,400.0
TKT-00811,CUST-0341,ORD-007488,2023-01-20 00:00:00,400.0
TKT-00812,CUST-0341,ORD-007489,2023-02-19 00:00:00,150.0
TKT-00813,CUST-0341,ORD-007490,2023-03-29 00:00:00,150.0
TKT-00814,CUST-0341,ORD-007501,2024-02-25 00:00:00,150.0
TKT-00815,CUST-0342,ORD-007525,2023-10-18 00:00:00,
TKT-00816,CUST-0343,ORD-007534,2023-05-17 00:00:00,150.0
TKT-00817,CUST-0344,ORD-007550,2022-02-08 00:00:00,150.0
TKT-00818,CUST-0345,ORD-007566,2023-06-22 00:00:00,150.0
TKT-00819,CUST-0345,ORD-007574,2024-02-04 00:00:00,150.0
TKT-00820,CUST-0345,ORD-007575,2024-03-04 00:00:00,400.0
TKT-00821,CUST-0347,ORD-007595,2022-09-18 00:00:00,150.0
TKT-00822,CUST-0349,ORD-007616,2023-01-20 00:00:00,400.0
TKT-00823,CUST-0349,ORD-007620,2023-08-11 00:00:00,150.0
TKT-00824,CUST-0350,ORD-007633,2023-06-28 00:00:00,400.0
TKT-00825,CUST-0352,ORD-007661,2023-12-03 00:00:00,150.0
TKT-00826,CUST-0353,ORD-007671,2023-04-15 00:00:00,150.0
TKT-00827,CUST-0353,ORD-007677,2023-08-19 00:00:00,150.0
TKT-00828,CUST-0355,ORD-007701,2022-12-01 00:00:00,150.0
TKT-00829,CUST-0355,ORD-007705,2022-12-29 00:00:00,150.0
TKT-00830,CUST-0355,ORD-007708,2023-01-15 00:00:00,150.0
TKT-00831,CUST-0355,ORD-007715,2023-03-07 00:00:00,400.0
TKT-00832,CUST-0355,ORD-007717,2023-03-18 00:00:00,150.0
TKT-00833,CUST-0355,ORD-007721,2023-04-12 00:00:00,150.0
TKT-00834,CUST-0355,ORD-007727,2023-05-18 00:00:00,150.0
TKT-00835,CUST-0355,ORD-007728,2023-05-27 00:00:00,400.0
TKT-00836,CUST-0355,ORD-007736,2023-07-21 00:00:00,150.0
TKT-00837,CUST-0355,ORD-007739,2023-08-08 00:00:00,150.0
TKT-00838,CUST-0355,ORD-007740,2023-08-13 00:00:00,400.0
TKT-00839,CUST-0355,ORD-007749,2023-10-06 00:00:00,150.0
TKT-00840,CUST-0355,ORD-007752,2023-10-28 00:00:00,150.0
TKT-00841,CUST-0355,ORD-007753,2023-11-02 00:00:00,150.0
TKT-00842,CUST-0355,ORD-007765,2024-01-18 00:00:00,150.0
TKT-00843,CUST-0355,ORD-007773,2024-03-06 00:00:00,
TKT-00844,CUST-0355,ORD-007789,2024-06-20 00:00:00,150.0
TKT-00845,CUST-0356,ORD-007793,2022-05-11 00:00:00,150.0
TKT-00846,CUST-0359,ORD-007862,2023-07-08 00:00:00,
TKT-00847,CUST-0359,ORD-007869,2024-05-27 00:00:00,150.0
TKT-00848,CUST-0360,ORD-007873,2022-09-09 00:00:00,150.0
TKT-00849,CUST-0360,ORD-007880,2022-12-28 00:00:00,150.0
TKT-00850,CUST-0360,ORD-007883,2023-02-10 00:00:00,
TKT-00851,CUST-0360,ORD-007884,2023-02-27 00:00:00,150.0
TKT-00852,CUST-0360,ORD-007890,2023-05-26 00:00:00,150.0
TKT-00853,CUST-0360,ORD-007893,2023-07-18 00:00:00,150.0
TKT-00854,CUST-0360,ORD-007896,2023-08-30 00:00:00,400.0
TKT-00855,CUST-0360,ORD-007900,2023-10-28 00:00:00,150.0
TKT-00856,CUST-0360,ORD-007905,2024-01-09 00:00:00,150.0
TKT-00857,CUST-0360,ORD-007909,2024-03-09 00:00:00,150.0
TKT-00858,CUST-0360,ORD-007910,2024-03-28 00:00:00,400.0
TKT-00859,CUST-0360,ORD-007912,2024-04-14 00:00:00,150.0
TKT-00860,CUST-0362,ORD-007930,2022-08-17 00:00:00,150.0
TKT-00861,CUST-0362,ORD-007933,2022-11-02 00:00:00,400.0
TKT-00862,CUST-0362,ORD-007954,2024-06-18 00:00:00,150.0
TKT-00863,CUST-0364,ORD-007963,2022-04-23 00:00:00,150.0
TKT-00864,CUST-0365,ORD-007977,2023-08-08 00:00:00,150.0
TKT-00865,CUST-0366,ORD-007987,2022-07-23 00:00:00,150.0
TKT-00866,CUST-0366,ORD-007990,2022-09-13 00:00:00,400.0
TKT-00867,CUST-0366,ORD-007993,2022-11-04 00:00:00,150.0
TKT-00868,CUST-0366,ORD-008020,2024-02-24 00:00:00,150.0
TKT-00869,CUST-0366,ORD-008025,2024-05-19 00:00:00,150.0
TKT-00870,CUST-0367,ORD-008032,2023-07-16 00:00:00,150.0
TKT-00871,CUST-0367,ORD-008034,2023-08-29 00:00:00,150.0
TKT-00872,CUST-0367,ORD-008037,2023-11-04 00:00:00,150.0
TKT-00873,CUST-0367,ORD-008039,2023-12-26 00:00:00,
TKT-00874,CUST-0368,ORD-008053,2022-08-04 00:00:00,400.0
TKT-00875,CUST-0368,ORD-008056,2022-09-21 00:00:00,150.0
TKT-00876,CUST-0368,ORD-008058,2022-10-24 00:00:00,150.0
TKT-00877,CUST-0368,ORD-008064,2023-01-12 00:00:00,150.0
TKT-00878,CUST-0368,ORD-008070,2023-04-05 00:00:00,150.0
TKT-00879,CUST-0368,ORD-008071,2023-04-19 00:00:00,150.0
TKT-00880,CUST-0368,ORD-008084,2023-10-12 00:00:00,400.0
TKT-00881,CUST-0368,ORD-008086,2023-11-11 00:00:00,
TKT-00882,CUST-0368,ORD-008087,2023-11-26 00:00:00,150.0
TKT-00883,CUST-0368,ORD-008097,2024-04-20 00:00:00,150.0
TKT-00884,CUST-0368,ORD-008100,2024-06-05 00:00:00,150.0
TKT-00885,CUST-0371,ORD-008136,2022-07-30 00:00:00,150.0
TKT-00886,CUST-0371,ORD-008139,2022-12-04 00:00:00,150.0
TKT-00887,CUST-0371,ORD-008143,2023-05-28 00:00:00,400.0
TKT-00888,CUST-0373,ORD-008157,2022-08-17 00:00:00,150.0
TKT-00889,CUST-0374,ORD-008179,2024-04-04 00:00:00,150.0
TKT-00890,CUST-0374,ORD-008183,2024-06-10 00:00:00,150.0
TKT-00891,CUST-0377,ORD-008208,2023-08-24 00:00:00,150.0
TKT-00892,CUST-0379,ORD-008219,2023-01-28 00:00:00,150.0
TKT-00893,CUST-0381,ORD-008234,2022-04-01 00:00:00,150.0
TKT-00894,CUST-0381,ORD-008238,2022-08-05 00:00:00,150.0
TKT-00895,CUST-0381,ORD-008240,2022-10-12 00:00:00,400.0
TKT-00896,CUST-0381,ORD-008242,2023-01-03 00:00:00,150.0
TKT-00897,CUST-0381,ORD-008248,2023-07-16 00:00:00,400.0
TKT-00898,CUST-0381,ORD-008252,2023-11-27 00:00:00,400.0
TKT-00899,CUST-0381,ORD-008255,2024-02-26 00:00:00,150.0
TKT-00900,CUST-0381,ORD-008256,2024-04-05 00:00:00,
TKT-00901,CUST-0382,ORD-008261,2024-03-13 00:00:00,
TKT-00902,CUST-0383,ORD-008269,2023-09-02 00:00:00,400.0
TKT-00903,CUST-0383,ORD-008273,2024-02-09 00:00:00,400.0
TKT-00904,CUST-0383,ORD-008275,2024-05-30 00:00:00,150.0
TKT-00905,CUST-0384,ORD-008284,2024-01-10 00:00:00,150.0
TKT-00906,CUST-0385,ORD-008300,2024-03-15 00:00:00,150.0
TKT-00907,CUST-0386,ORD-008306,2022-04-20 00:00:00,150.0
TKT-00908,CUST-0386,ORD-008310,2022-10-09 00:00:00,150.0
TKT-00909,CUST-0386,ORD-008312,2022-12-16 00:00:00,150.0
TKT-00910,CUST-0386,ORD-008315,2023-04-06 00:00:00,150.0
TKT-00911,CUST-0386,ORD-008317,2023-06-15 00:00:00,150.0
TKT-00912,CUST-0386,ORD-008323,2024-01-22 00:00:00,400.0
TKT-00913,CUST-0387,ORD-008332,2023-10-17 00:00:00,150.0
TKT-00914,CUST-0391,ORD-008391,2022-03-29 00:00:00,150.0
TKT-00915,CUST-0391,ORD-008392,2022-04-15 00:00:00,150.0
TKT-00916,CUST-0391,ORD-008394,2022-05-11 00:00:00,150.0
TKT-00917,CUST-0391,ORD-008395,2022-06-04 00:00:00,150.0
TKT-00918,CUST-0393,ORD-008418,2024-02-13 00:00:00,150.0
TKT-00919,CUST-0394,ORD-008422,2022-11-09 00:00:00,150.0
TKT-00920,CUST-0394,ORD-008427,2023-04-21 00:00:00,150.0
TKT-00921,CUST-0394,ORD-008429,2023-06-20 00:00:00,150.0
TKT-00922,CUST-0395,ORD-008443,2022-09-22 00:00:00,150.0
TKT-00923,CUST-0398,ORD-008503,2022-09-15 00:00:00,150.0
TKT-00924,CUST-0398,ORD-008510,2023-04-06 00:00:00,150.0
TKT-00925,CUST-0398,ORD-008518,2023-10-05 00:00:00,150.0
TKT-00926,CUST-0398,ORD-008523,2024-02-16 00:00:00,150.0
TKT-00927,CUST-0398,ORD-008525,2024-04-13 00:00:00,150.0
TKT-00928,CUST-0398,ORD-008526,2024-05-13 00:00:00,150.0
TKT-00929,CUST-0399,ORD-008534,2024-05-11 00:00:00,150.0
TKT-00930,CUST-0400,ORD-008539,2022-10-03 00:00:00,
TKT-00931,CUST-0400,ORD-008540,2022-10-15 00:00:00,400.0
TKT-00932,CUST-0400,ORD-008547,2023-01-14 00:00:00,
TKT-00933,CUST-0400,ORD-008552,2023-03-27 00:00:00,150.0
TKT-00934,CUST-0400,ORD-008561,2023-08-09 00:00:00,150.0
TKT-00935,CUST-0400,ORD-008570,2023-12-27 00:00:00,150.0
TKT-00936,CUST-0400,ORD-008580,2024-05-08 00:00:00,400.0
TKT-00937,CUST-0400,ORD-008582,2024-06-02 00:00:00,150.0
TKT-00938,CUST-0400,ORD-008584,2024-06-28 00:00:00,150.0
TKT-00939,CUST-0402,ORD-008622,2022-06-03 00:00:00,150.0
TKT-00940,CUST-0402,ORD-008623,2022-06-13 00:00:00,150.0
TKT-00941,CUST-0402,ORD-008624,2022-06-20 00:00:00,150.0
TKT-00942,CUST-0402,ORD-008629,2022-09-04 00:00:00,150.0
TKT-00943,CUST-0402,ORD-008630,2022-10-01 00:00:00,
TKT-00944,CUST-0402,ORD-008633,2022-12-10 00:00:00,400.0
TKT-00945,CUST-0402,ORD-008634,2023-01-25 00:00:00,150.0
TKT-00946,CUST-0402,ORD-008636,2023-05-26 00:00:00,150.0
TKT-00947,CUST-0404,ORD-008659,2023-06-14 00:00:00,150.0
TKT-00948,CUST-0404,ORD-008665,2023-07-26 00:00:00,150.0
TKT-00949,CUST-0404,ORD-008673,2023-09-21 00:00:00,150.0
TKT-00950,CUST-0404,ORD-008695,2024-02-26 00:00:00,150.0
TKT-00951,CUST-0404,ORD-008711,2024-06-09 00:00:00,150.0
TKT-00952,CUST-0406,ORD-008725,2023-01-28 00:00:00,150.0
TKT-00953,CUST-0410,ORD-008760,2022-11-02 00:00:00,150.0
TKT-00954,CUST-0410,ORD-008770,2023-04-11 00:00:00,150.0
TKT-00955,CUST-0410,ORD-008787,2024-02-21 00:00:00,150.0
TKT-00956,CUST-0410,ORD-008791,2024-05-06 00:00:00,400.0
TKT-00957,CUST-0410,ORD-008794,2024-06-19 00:00:00,150.0
TKT-00958,CUST-0411,ORD-008797,2023-04-27 00:00:00,150.0
TKT-00959,CUST-0411,ORD-008799,2023-12-03 00:00:00,400.0
TKT-00960,CUST-0412,ORD-008800,2023-05-05 00:00:00,150.0
TKT-00961,CUST-0414,ORD-008849,2023-04-24 00:00:00,150.0
TKT-00962,CUST-0414,ORD-008888,2024-04-06 00:00:00,150.0
TKT-00963,CUST-0415,ORD-008905,2023-06-29 00:00:00,150.0
TKT-00964,CUST-0415,ORD-008910,2023-10-01 00:00:00,150.0
TKT-00965,CUST-0415,ORD-008920,2024-03-30 00:00:00,150.0
TKT-00966,CUST-0415,ORD-008923,2024-06-02 00:00:00,150.0
TKT-00967,CUST-0416,ORD-008929,2023-01-01 00:00:00,400.0
TKT-00968,CUST-0417,ORD-008942,2023-07-12 00:00:00,400.0
TKT-00969,CUST-0417,ORD-008943,2023-08-01 00:00:00,150.0
TKT-00970,CUST-0417,ORD-008946,2023-09-21 00:00:00,150.0
TKT-00971,CUST-0417,ORD-008948,2023-10-18 00:00:00,150.0
TKT-00972,CUST-0418,ORD-008968,2022-04-15 00:00:00,150.0
TKT-00973,CUST-0418,ORD-008969,2022-04-22 00:00:00,150.0
TKT-00974,CUST-0418,ORD-008972,2022-05-11 00:00:00,150.0
TKT-00975,CUST-0418,ORD-008975,2022-05-31 00:00:00,150.0
TKT-00976,CUST-0418,ORD-008991,2022-09-13 00:00:00,150.0
TKT-00977,CUST-0418,ORD-008994,2022-10-04 00:00:00,150.0
TKT-00978,CUST-0418,ORD-008996,2022-10-12 00:00:00,400.0
TKT-00979,CUST-0418,ORD-009008,2022-12-30 00:00:00,150.0
TKT-00980,CUST-0418,ORD-009042,2023-07-30 00:00:00,150.0
TKT-00981,CUST-0418,ORD-009044,2023-08-09 00:00:00,150.0
TKT-00982,CUST-0418,ORD-009049,2023-09-08 00:00:00,150.0
TKT-00983,CUST-0418,ORD-009061,2023-11-12 00:00:00,150.0
TKT-00984,CUST-0418,ORD-009067,2023-12-23 00:00:00,400.0
TKT-00985,CUST-0418,ORD-009085,2024-04-15 00:00:00,150.0
TKT-00986,CUST-0419,ORD-009099,2022-12-24 00:00:00,150.0
TKT-00987,CUST-0419,ORD-009102,2023-07-06 00:00:00,150.0
TKT-00988,CUST-0420,ORD-009115,2024-05-23 00:00:00,150.0
TKT-00989,CUST-0425,ORD-009187,2023-01-30 00:00:00,150.0
TKT-00990,CUST-0425,ORD-009195,2023-08-17 00:00:00,150.0
TKT-00991,CUST-0425,ORD-009196,2023-09-18 00:00:00,150.0
TKT-00992,CUST-0425,ORD-009205,2024-03-24 00:00:00,400.0
TKT-00993,CUST-0425,ORD-009206,2024-04-17 00:00:00,400.0
TKT-00994,CUST-0425,ORD-009209,2024-06-28 00:00:00,150.0
TKT-00995,CUST-0426,ORD-009212,2023-06-01 00:00:00,400.0
TKT-00996,CUST-0426,ORD-009215,2023-07-11 00:00:00,150.0
TKT-00997,CUST-0426,ORD-009216,2023-07-31 00:00:00,400.0
TKT-00998,CUST-0427,ORD-009225,2022-06-11 00:00:00,150.0
TKT-00999,CUST-0427,ORD-009226,2022-07-19 00:00:00,150.0
TKT-01000,CUST-0427,ORD-009232,2022-11-30 00:00:00,150.0
TKT-01001,CUST-0427,ORD-009234,2023-01-05 00:00:00,150.0
TKT-01002,CUST-0427,ORD-009242,2023-06-26 00:00:00,150.0
TKT-01003,CUST-0427,ORD-009244,2023-08-09 00:00:00,150.0
TKT-01004,CUST-0427,ORD-009248,2023-11-05 00:00:00,400.0
TKT-01005,CUST-0427,ORD-009249,2023-11-20 00:00:00,150.0
TKT-01006,CUST-0427,ORD-009256,2024-04-20 00:00:00,150.0
TKT-01007,CUST-0427,ORD-009258,2024-06-16 00:00:00,150.0
TKT-01008,CUST-0428,ORD-009262,2023-05-06 00:00:00,150.0
TKT-01009,CUST-0428,ORD-009269,2024-02-21 00:00:00,400.0
TKT-01010,CUST-0428,ORD-009270,2024-04-17 00:00:00,150.0
TKT-01011,CUST-0429,ORD-009278,2023-08-07 00:00:00,150.0
TKT-01012,CUST-0429,ORD-009283,2023-12-03 00:00:00,400.0
TKT-01013,CUST-0429,ORD-009289,2024-04-27 00:00:00,150.0
TKT-01014,CUST-0430,ORD-009294,2023-05-04 00:00:00,150.0
TKT-01015,CUST-0432,ORD-009307,2022-07-23 00:00:00,150.0
TKT-01016,CUST-0432,ORD-009308,2022-08-24 00:00:00,150.0
TKT-01017,CUST-0432,ORD-009314,2023-03-06 00:00:00,400.0
TKT-01018,CUST-0432,ORD-009317,2023-06-30 00:00:00,150.0
TKT-01019,CUST-0432,ORD-009322,2024-01-16 00:00:00,150.0
TKT-01020,CUST-0432,ORD-009326,2024-06-15 00:00:00,150.0
TKT-01021,CUST-0433,ORD-009333,2024-01-13 00:00:00,150.0
TKT-01022,CUST-0435,ORD-009340,2022-06-29 00:00:00,
TKT-01023,CUST-0435,ORD-009358,2024-02-13 00:00:00,150.0
TKT-01024,CUST-0436,ORD-009365,2023-05-09 00:00:00,150.0
TKT-01025,CUST-0436,ORD-009371,2024-03-07 00:00:00,150.0
TKT-01026,CUST-0438,ORD-009395,2024-02-26 00:00:00,150.0
TKT-01027,CUST-0439,ORD-009407,2023-03-20 00:00:00,150.0
TKT-01028,CUST-0439,ORD-009413,2024-02-26 00:00:00,400.0
TKT-01029,CUST-0441,ORD-009419,2022-09-13 00:00:00,400.0
TKT-01030,CUST-0441,ORD-009421,2022-11-01 00:00:00,150.0
TKT-01031,CUST-0444,ORD-009451,2023-08-10 00:00:00,150.0
TKT-01032,CUST-0445,ORD-009455,2023-04-09 00:00:00,150.0
TKT-01033,CUST-0446,ORD-009470,2022-10-02 00:00:00,150.0
TKT-01034,CUST-0446,ORD-009475,2023-04-18 00:00:00,150.0
TKT-01035,CUST-0447,ORD-009493,2022-10-01 00:00:00,150.0
TKT-01036,CUST-0447,ORD-009515,2024-05-21 00:00:00,150.0
TKT-01037,CUST-0448,ORD-009521,2022-12-05 00:00:00,150.0
TKT-01038,CUST-0448,ORD-009528,2023-06-15 00:00:00,150.0
TKT-01039,CUST-0448,ORD-009532,2023-09-08 00:00:00,150.0
TKT-01040,CUST-0449,ORD-009558,2023-09-16 00:00:00,150.0
TKT-01041,CUST-0451,ORD-009580,2023-02-05 00:00:00,400.0
TKT-01042,CUST-0451,ORD-009582,2023-08-19 00:00:00,150.0
TKT-01043,CUST-0452,ORD-009585,2023-07-14 00:00:00,150.0
TKT-01044,CUST-0452,ORD-009591,2024-03-05 00:00:00,400.0
TKT-01045,CUST-0453,ORD-009605,2024-06-05 00:00:00,150.0
TKT-01046,CUST-0455,ORD-009635,2023-06-19 00:00:00,150.0
TKT-01047,CUST-0455,ORD-009638,2023-10-17 00:00:00,150.0
TKT-01048,CUST-0456,ORD-009645,2023-07-04 00:00:00,400.0
TKT-01049,CUST-0456,ORD-009649,2024-02-15 00:00:00,150.0
TKT-01050,CUST-0457,ORD-009653,2023-03-11 00:00:00,400.0
TKT-01051,CUST-0457,ORD-009654,2023-03-31 00:00:00,150.0
TKT-01052,CUST-0457,ORD-009660,2023-09-26 00:00:00,150.0
TKT-01053,CUST-0457,ORD-009663,2023-12-24 00:00:00,150.0
TKT-01054,CUST-0458,ORD-009675,2024-01-25 00:00:00,400.0
TKT-01055,CUST-0459,ORD-009681,2022-11-24 00:00:00,150.0
TKT-01056,CUST-0459,ORD-009682,2023-01-05 00:00:00,150.0
TKT-01057,CUST-0459,ORD-009683,2023-01-31 00:00:00,400.0
TKT-01058,CUST-0459,ORD-009695,2024-01-31 00:00:00,400.0
TKT-01059,CUST-0459,ORD-009696,2024-03-07 00:00:00,150.0
TKT-01060,CUST-0459,ORD-009699,2024-05-25 00:00:00,400.0
TKT-01061,CUST-0460,ORD-009703,2022-09-28 00:00:00,150.0
TKT-01062,CUST-0460,ORD-009705,2023-02-07 00:00:00,400.0
TKT-01063,CUST-0460,ORD-009707,2023-08-25 00:00:00,150.0
TKT-01064,CUST-0461,ORD-009723,2023-10-21 00:00:00,150.0
TKT-01065,CUST-0461,ORD-009725,2023-12-11 00:00:00,150.0
TKT-01066,CUST-0462,ORD-009741,2023-09-16 00:00:00,150.0
TKT-01067,CUST-0464,ORD-009754,2023-04-20 00:00:00,150.0
TKT-01068,CUST-0464,ORD-009755,2023-05-14 00:00:00,150.0
TKT-01069,CUST-0464,ORD-009757,2023-07-07 00:00:00,150.0
TKT-01070,CUST-0464,ORD-009759,2023-09-04 00:00:00,400.0
TKT-01071,CUST-0464,ORD-009763,2023-12-21 00:00:00,400.0
TKT-01072,CUST-0464,ORD-009765,2024-02-23 00:00:00,150.0
TKT-01073,CUST-0464,ORD-009769,2024-05-23 00:00:00,150.0
TKT-01074,CUST-0465,ORD-009782,2023-03-30 00:00:00,150.0
TKT-01075,CUST-0465,ORD-009790,2023-09-15 00:00:00,400.0
TKT-01076,CUST-0465,ORD-009792,2023-10-14 00:00:00,150.0
TKT-01077,CUST-0466,ORD-009808,2023-05-25 00:00:00,150.0
TKT-01078,CUST-0466,ORD-009812,2023-07-05 00:00:00,150.0
TKT-01079,CUST-0466,ORD-009814,2023-07-21 00:00:00,150.0
TKT-01080,CUST-0466,ORD-009835,2024-01-24 00:00:00,150.0
TKT-01081,CUST-0466,ORD-009838,2024-02-18 00:00:00,150.0
TKT-01082,CUST-0466,ORD-009839,2024-02-28 00:00:00,150.0
TKT-01083,CUST-0467,ORD-009872,2023-06-14 00:00:00,150.0
TKT-01084,CUST-0467,ORD-009878,2023-07-20 00:00:00,150.0
TKT-01085,CUST-0467,ORD-009889,2023-09-29 00:00:00,400.0
TKT-01086,CUST-0467,ORD-009900,2023-12-05 00:00:00,150.0
TKT-01087,CUST-0467,ORD-009907,2024-01-19 00:00:00,400.0
TKT-01088,CUST-0467,ORD-009916,2024-03-17 00:00:00,150.0
TKT-01089,CUST-0467,ORD-009929,2024-06-05 00:00:00,150.0
TKT-01090,CUST-0467,ORD-009933,2024-06-27 00:00:00,400.0
TKT-01091,CUST-0468,ORD-009946,2022-11-24 00:00:00,150.0
TKT-01092,CUST-0468,ORD-009949,2022-12-17 00:00:00,150.0
TKT-01093,CUST-0468,ORD-009950,2022-12-24 00:00:00,150.0
TKT-01094,CUST-0468,ORD-009951,2023-01-01 00:00:00,150.0
TKT-01095,CUST-0468,ORD-009954,2023-01-22 00:00:00,150.0
TKT-01096,CUST-0468,ORD-009956,2023-02-03 00:00:00,150.0
TKT-01097,CUST-0468,ORD-009976,2023-06-15 00:00:00,150.0
TKT-01098,CUST-0468,ORD-009981,2023-07-17 00:00:00,400.0
TKT-01099,CUST-0468,ORD-009983,2023-08-04 00:00:00,150.0
TKT-01100,CUST-0468,ORD-009986,2023-08-26 00:00:00,150.0
TKT-01101,CUST-0468,ORD-009993,2023-10-23 00:00:00,150.0
TKT-01102,CUST-0468,ORD-009994,2023-10-30 00:00:00,150.0
TKT-01103,CUST-0468,ORD-010011,2024-02-28 00:00:00,400.0
TKT-01104,CUST-0468,ORD-010015,2024-03-22 00:00:00,150.0
TKT-01105,CUST-0468,ORD-010017,2024-04-05 00:00:00,150.0
